date,mag,lat,lon
2021-10-04 19:10:25,4.4,38.2604,74.1028
2021-10-05 00:45:30,4.4,36.9747,69.996
2021-10-05 03:20:10,4.4,36.479,71.3025
2021-10-05 05:05:52,4.3,39.2797,20.6114
2021-10-05 05:38:20,4.7,30.3349,94.7625
2021-10-05 08:39:25,4.1,46.0321,7.4204
2021-10-05 10:54:08,4.2,36.3625,27.1864
2021-10-05 10:59:57,5.1,36.8392,66.6469
2021-10-06 02:27:58,4.4,30.367,94.804
2021-10-06 22:57:33,4.9,43.6811,16.8584
2021-10-07 01:01:08,5.9,30.1933,67.9948
2021-10-07 03:00:57,4.6,30.0779,68.0339
2021-10-07 05:22:39,4.2,39.3829,20.7016
2021-10-07 16:16:25,4.6,44.4302,92.7117
2021-10-07 20:31:14,4.4,32.2998,49.7087
2021-10-07 21:28:03,5.5,22.3124,94.7676
2021-10-09 02:16:26,5.1,32.3379,49.7282
2021-10-09 02:53:31,4.3,35.6088,82.4066
2021-10-09 05:45:25,4.5,41.9976,83.9155
2021-10-09 08:36:53,4.9,30.3972,94.8221
2021-10-09 09:05:32,4.9,32.3765,49.7486
2021-10-09 12:15:08,4.1,34.5282,23.3468
2021-10-09 23:37:39,4.2,32.3323,59.1266
2021-10-10 04:48:54,4.7,30.4182,94.8392
2021-10-10 14:39:34,4.3,36.5138,70.8503
2021-10-10 18:02:41,4.5,30.0547,67.9369
2021-10-10 18:44:31,4.4,38.6105,43.1477
2021-10-10 19:11:25,4.7,27.4482,55.2274
2021-10-10 19:29:40,4.7,30.3872,94.7873
2021-10-11 00:52:04,4.5,32.29,49.6449
2021-10-11 15:50:35,4.3,34.003,25.8716
2021-10-11 16:13:08,4.2,37.1971,56.5032
2021-10-11 17:43:20,4.4,34.1319,26.0136
2021-10-11 19:24:38,4.3,17.1543,77.0051
2021-10-12 03:31:54,4.6,30.405,94.6879
2021-10-12 12:24:05,6.4,35.1691,26.2152
2021-10-12 12:36:26,4.4,34.8373,26.3556
2021-10-13 09:02:40,4.4,41.9076,83.6657
2021-10-13 21:22:51,4.4,36.063,21.7265
2021-10-14 03:04:19,4.3,33.8069,91.9404
2021-10-14 04:17:42,4.1,32.2652,48.7062
2021-10-15 12:15:40,4.2,35.3078,25.3394
2021-10-15 13:35:42,4.1,28.9582,87.6528
2021-10-16 02:25:42,4.2,34.8736,26.3494
2021-10-16 04:46:25,4.0,24.3171,93.8462
2021-10-16 07:01:44,4.3,51.5507,16.1918
2021-10-16 14:46:02,4.8,30.9874,56.4161
2021-10-17 15:20:53,4.1,51.6531,16.1917
2021-10-17 23:11:58,4.4,36.1384,70.7219
2021-10-17 23:13:31,4.4,41.7893,19.6551
2021-10-18 00:03:12,4.1,38.0465,74.4981
2021-10-18 00:56:32,4.3,29.9492,68.2934
2021-10-18 03:37:01,4.6,29.2518,104.1048
2021-10-18 07:37:31,4.4,50.8274,93.9953
2021-10-18 10:21:22,4.3,37.7497,72.259
2021-10-18 11:01:37,4.3,27.901,85.8004
2021-10-18 11:11:56,4.2,27.8507,85.7193
2021-10-18 13:32:14,4.7,28.7052,87.2852
2021-10-18 15:54:18,4.3,42.9218,13.1128
2021-10-19 03:44:09,4.8,22.5257,92.7906
2021-10-19 08:32:32,5.9,34.576,28.3953
2021-10-19 20:43:31,4.0,37.0419,-5.2649
2021-10-20 05:44:05,4.4,35.0575,25.2573
2021-10-20 07:45:41,4.8,43.2461,45.5714
2021-10-20 12:31:36,4.3,36.3213,69.808
2021-10-20 17:59:06,4.2,38.6719,43.0894
2021-10-20 18:05:47,4.4,38.6076,43.3512
2021-10-21 03:12:24,4.6,43.8144,84.2395
2021-10-21 09:05:10,4.9,27.6655,58.3738
2021-10-21 11:04:33,4.4,35.0956,25.2019
2021-10-21 11:12:57,4.8,35.2352,25.2419
2021-10-21 11:44:48,4.5,35.1275,25.1433
2021-10-21 12:38:38,4.7,35.0318,25.1608
2021-10-21 14:18:09,4.0,35.0866,25.1286
2021-10-21 20:46:06,4.2,38.1734,72.9929
2021-10-22 07:14:28,4.2,36.1878,70.9024
2021-10-22 13:11:30,4.5,35.0712,25.1952
2021-10-22 20:12:50,4.3,35.1159,25.2907
2021-10-23 02:03:01,5.0,51.4199,91.8033
2021-10-23 04:17:20,4.1,38.8151,20.5569
2021-10-23 17:16:02,4.2,51.152,97.9311
2021-10-23 22:54:01,4.2,35.3958,-3.4733
2021-10-24 08:59:14,4.1,35.6507,74.504
2021-10-24 20:04:46,4.1,41.105,44.0514
2021-10-25 17:05:33,4.0,36.4917,70.2839
2021-10-25 17:47:20,4.4,36.9327,66.6992
2021-10-26 03:32:08,4.6,33.2123,76.8049
2021-10-26 05:00:59,4.7,30.0278,104.2041
2021-10-26 20:47:02,4.7,42.4268,84.046
2021-10-26 22:45:24,4.1,34.9854,23.2668
2021-10-27 13:21:40,4.2,38.1898,72.7715
2021-10-28 00:38:28,4.0,38.5818,31.6373
2021-10-28 18:26:26,4.2,36.6045,71.3255
2021-10-29 07:32:12,4.2,44.2064,-7.6942
2021-10-29 09:10:34,4.7,41.5207,20.3353
2021-10-29 13:23:28,4.2,41.5557,20.271
2021-10-29 13:53:08,4.1,43.8485,12.9676
2021-10-29 22:03:29,4.3,19.5799,101.3424
2021-10-30 04:38:09,4.1,35.1133,25.194
2021-10-30 16:09:23,4.3,28.2806,65.7619
2021-10-30 19:29:09,4.2,33.2438,76.7582
2021-10-31 06:04:55,4.6,19.5449,101.2571
2021-10-31 08:28:47,4.2,36.4812,71.1601
2021-10-31 10:49:12,4.3,27.4853,52.5486
2021-10-31 23:40:04,4.3,34.9629,25.1876
2021-11-01 16:48:41,4.6,40.3285,77.3144
2021-11-01 18:36:54,4.4,38.3353,74.0881
2021-11-02 07:01:11,4.6,33.5483,84.6179
2021-11-02 12:14:49,4.1,34.9928,26.2579
2021-11-02 16:29:31,4.8,26.6453,96.7986
2021-11-03 02:25:46,3.9,43.9764,20.8848
2021-11-03 07:29:45,4.3,37.0738,71.2002
2021-11-03 18:09:45,4.2,35.4949,23.053
2021-11-04 07:49:04,4.4,26.7969,92.5824
2021-11-04 12:45:40,4.9,24.2251,68.4329
2021-11-04 23:46:13,4.4,54.7114,78.1483
2021-11-05 04:48:32,5.0,28.8267,87.4455
2021-11-05 07:28:12,4.2,34.3671,26.6222
2021-11-06 13:40:55,4.3,35.2571,27.2162
2021-11-06 16:09:16,4.3,24.1594,94.7771
2021-11-07 08:03:02,4.2,35.8697,70.7367
2021-11-07 19:20:46,4.6,27.271,88.7826
2021-11-08 05:18:33,4.5,24.7068,95.1714
2021-11-08 20:43:21,5.1,37.8434,32.1713
2021-11-08 22:35:28,4.4,38.0934,93.7742
2021-11-09 02:38:09,4.3,37.8971,32.1059
2021-11-09 07:17:23,4.2,25.3783,94.9456
2021-11-09 12:12:27,4.2,36.3895,22.9849
2021-11-09 13:57:27,4.6,31.9939,78.5517
2021-11-09 17:25:42,4.4,36.6409,71.1487
2021-11-10 09:14:32,4.1,36.7565,71.4232
2021-11-10 09:46:50,4.0,36.4703,70.3913
2021-11-10 11:39:52,4.3,29.6678,104.8251
2021-11-11 11:24:28,4.3,33.6951,48.8223
2021-11-11 16:06:44,4.5,37.5069,77.5353
2021-11-12 00:42:30,4.4,32.2746,49.3612
2021-11-12 06:39:54,4.3,24.6025,62.3405
2021-11-12 06:45:58,4.3,35.299,23.1885
2021-11-12 12:19:15,4.8,38.1991,38.7832
2021-11-12 18:08:26,4.6,41.4333,20.1996
2021-11-12 20:48:17,4.3,25.4248,96.6407
2021-11-13 04:43:45,4.0,28.0568,52.2321
2021-11-13 13:19:48,4.3,28.0751,52.2074
2021-11-13 23:52:21,4.6,28.4267,54.084
2021-11-14 00:42:04,4.7,32.202,68.7997
2021-11-14 06:48:36,4.1,46.2751,53.2908
2021-11-14 15:07:03,6.0,27.7158,56.0743
2021-11-14 15:08:38,6.4,27.7266,56.0716
2021-11-14 15:23:46,4.4,27.5823,56.0395
2021-11-14 15:40:51,4.4,27.6758,56.0278
2021-11-14 15:52:37,4.2,27.528,56.2921
2021-11-14 16:01:10,4.4,27.6797,56.0652
2021-11-14 16:05:49,4.4,27.7261,56.204
2021-11-14 16:13:43,4.5,27.6145,56.1613
2021-11-14 16:45:00,4.1,27.5187,56.2302
2021-11-14 16:51:41,4.0,27.7176,56.2945
2021-11-14 17:02:56,4.8,27.7003,55.9879
2021-11-14 17:24:13,4.2,27.6548,56.2813
2021-11-14 17:39:33,4.4,27.6456,56.3559
2021-11-14 17:47:43,4.4,32.4433,48.7095
2021-11-14 18:12:07,4.5,27.6574,56.1168
2021-11-14 18:22:18,4.6,27.6415,56.0867
2021-11-14 18:59:11,4.4,27.6388,55.9951
2021-11-14 19:10:07,4.1,27.4901,56.2629
2021-11-14 19:19:57,4.7,27.6406,56.1044
2021-11-15 00:33:34,4.3,27.7176,56.2546
2021-11-15 01:48:54,4.5,27.6268,56.0383
2021-11-15 04:21:44,4.0,32.621,90.3621
2021-11-15 05:02:36,4.6,27.6625,56.0431
2021-11-15 05:53:43,4.2,27.6366,56.0484
2021-11-15 06:04:38,4.2,27.6686,55.9639
2021-11-15 06:14:35,4.2,27.5018,56.0706
2021-11-15 16:36:11,5.2,27.7069,56.0307
2021-11-15 19:42:43,4.4,27.6644,56.0463
2021-11-15 21:05:37,4.4,27.6784,56.1235
2021-11-16 02:15:09,4.1,39.5275,93.4839
2021-11-16 04:44:04,3.1,56.1294,-5.6753
2021-11-16 08:12:13,4.5,27.6766,56.0208
2021-11-16 08:22:49,4.7,22.2085,101.7446
2021-11-16 10:54:48,4.6,22.2948,101.7444
2021-11-16 13:37:29,4.1,27.7778,56.0412
2021-11-16 22:27:41,4.3,27.6779,55.9361
2021-11-17 03:52:23,4.2,36.6001,71.0725
2021-11-17 04:59:39,4.3,27.6726,56.1636
2021-11-17 05:51:33,4.0,27.6969,55.9527
2021-11-17 14:17:17,4.3,41.1177,72.9532
2021-11-17 15:40:16,4.8,40.8642,30.9954
2021-11-17 17:53:05,4.3,34.0779,25.8667
2021-11-17 18:36:21,4.9,28.2221,104.803
2021-11-18 02:19:44,4.2,42.4628,15.8428
2021-11-18 04:23:01,4.0,35.4969,-3.6974
2021-11-18 15:42:43,4.2,37.6897,103.0066
2021-11-18 19:10:41,4.4,27.6808,55.9991
2021-11-19 00:04:58,4.3,39.5583,20.5049
2021-11-19 13:39:47,4.2,36.3825,68.3175
2021-11-19 14:10:03,4.2,36.6345,21.3628
2021-11-19 15:40:53,5.1,39.8267,41.9223
2021-11-19 16:27:05,4.8,38.212,20.3652
2021-11-19 21:52:08,4.2,27.7406,56.0937
2021-11-19 23:56:16,4.4,25.1721,72.5323
2021-11-20 09:28:54,4.2,36.2551,69.8673
2021-11-20 10:42:09,4.2,25.9374,91.4838
2021-11-20 14:12:18,4.6,24.637,95.1196
2021-11-20 15:46:06,5.0,40.7299,48.7112
2021-11-20 15:48:18,4.5,40.6354,48.6029
2021-11-20 17:03:46,4.0,32.1077,69.0845
2021-11-20 21:44:25,4.1,27.6863,56.0947
2021-11-21 08:52:19,4.0,39.8389,75.5
2021-11-21 13:51:01,4.6,28.5138,104.8117
2021-11-22 11:31:25,4.7,39.7369,41.8806
2021-11-22 13:49:37,4.5,39.1794,71.5006
2021-11-23 17:06:21,4.1,35.0739,26.96
2021-11-23 19:31:58,4.3,31.3163,77.1736
2021-11-23 19:49:17,4.5,27.73,56.0517
2021-11-24 00:46:26,5.0,28.2034,59.3097
2021-11-24 05:34:16,4.4,38.7257,69.6936
2021-11-26 00:05:07,4.3,38.7297,21.2347
2021-11-26 02:45:41,6.2,22.8232,93.5061
2021-11-26 08:57:39,4.3,27.7213,56.0741
2021-11-27 05:37:45,4.1,36.4955,70.2067
2021-11-27 08:14:09,4.4,34.1,26.1711
2021-11-27 12:47:16,4.4,22.8532,93.4368
2021-11-28 04:32:51,4.6,27.0398,96.3025
2021-11-28 04:38:08,4.7,33.402,58.8122
2021-11-28 05:18:54,4.3,23.5533,94.0667
2021-11-28 05:52:34,4.5,38.6587,14.3447
2021-11-28 19:11:20,4.3,34.3978,45.7435
2021-11-28 20:02:20,4.4,27.0354,96.5311
2021-11-28 20:14:43,4.2,27.706,56.0408
2021-11-28 20:21:20,4.4,24.2296,94.5821
2021-11-29 00:52:45,4.1,34.4478,99.0712
2021-11-29 04:36:35,4.4,34.4017,26.7963
2021-11-29 06:24:36,4.1,36.5215,70.1384
2021-11-29 09:45:57,4.2,41.1634,83.3211
2021-11-29 16:24:26,4.4,22.8125,93.4533
2021-11-30 00:22:06,4.2,20.5401,94.0737
2021-11-30 06:35:30,4.1,28.4298,56.7841
2021-11-30 06:47:47,4.1,27.8245,56.0317
2021-11-30 07:00:40,5.1,37.7371,26.0792
2021-11-30 07:09:14,4.0,37.6558,26.1139
2021-11-30 12:21:23,4.3,40.4491,50.8742
2021-11-30 13:32:24,4.2,37.5993,25.8694
2021-11-30 16:53:41,5.5,31.723,87.9296
2021-11-30 17:20:22,4.4,38.3703,22.2448
2021-11-30 18:04:54,4.4,35.7388,48.7006
2021-11-30 18:06:02,4.7,35.7324,48.7548
2021-11-30 21:02:56,4.2,36.4727,70.7382
2021-12-01 00:39:35,4.7,28.391,104.9714
2021-12-01 01:20:54,4.3,27.173,53.2896
2021-12-01 04:42:32,4.1,27.6346,56.0251
2021-12-01 06:46:11,4.6,38.7062,70.2699
2021-12-01 11:30:49,4.3,31.5121,87.8006
2021-12-02 01:44:13,4.4,38.5721,14.973
2021-12-02 03:01:25,4.1,38.7458,70.1942
2021-12-02 03:06:06,4.3,38.7258,70.22
2021-12-02 15:08:59,4.1,37.8976,26.0127
2021-12-02 19:39:51,4.1,36.4846,71.1951
2021-12-02 20:57:08,4.0,36.2637,68.4836
2021-12-03 02:22:57,4.1,43.106,47.1108
2021-12-03 05:38:28,4.3,41.7072,82.4546
2021-12-03 12:51:56,4.0,38.1403,72.7194
2021-12-03 16:10:50,4.3,36.5787,71.2851
2021-12-03 22:33:33,4.4,37.0376,21.4792
2021-12-04 16:01:09,4.3,38.5296,25.995
2021-12-04 21:09:35,4.0,36.4917,70.1915
2021-12-05 04:43:09,4.3,37.1424,89.449
2021-12-05 04:48:06,4.4,37.1614,89.2743
2021-12-05 20:42:14,4.3,36.6853,71.3856
2021-12-06 00:46:49,4.9,38.8916,43.4846
2021-12-06 03:25:39,5.0,23.4414,96.1089
2021-12-06 09:26:53,4.8,34.1638,100.4546
2021-12-06 13:49:12,4.1,36.6529,71.4082
2021-12-07 10:24:40,4.0,36.6747,71.401
2021-12-07 18:22:29,4.4,38.1001,72.7247
2021-12-08 02:07:18,4.1,27.7371,56.1076
2021-12-08 07:23:25,4.2,28.8093,87.5826
2021-12-08 10:49:49,4.5,39.0623,20.6514
2021-12-08 19:46:35,4.9,43.7919,101.9152
2021-12-08 20:16:02,3.9,24.9902,67.5668
2021-12-09 20:31:19,4.3,34.9148,23.2632
2021-12-10 00:37:33,4.0,51.477,16.1512
2021-12-10 06:24:13,4.1,38.1832,71.4865
2021-12-10 07:14:54,4.2,25.5067,95.4612
2021-12-10 20:33:31,4.6,27.6582,56.1216
2021-12-11 16:43:43,4.3,27.889,66.1589
2021-12-11 18:30:59,4.2,27.6367,66.0912
2021-12-11 21:56:06,4.8,30.8043,56.8578
2021-12-11 23:38:33,4.0,36.5179,69.7473
2021-12-12 02:38:32,4.2,34.9192,72.1372
2021-12-12 03:27:01,4.2,25.4558,67.8352
2021-12-12 15:08:25,4.5,23.6643,94.7467
2021-12-12 16:26:13,4.1,29.7501,69.9288
2021-12-14 05:00:29,4.0,36.2602,70.0532
2021-12-14 12:12:52,4.3,29.7974,51.1265
2021-12-14 18:34:53,4.4,27.6688,56.0484
2021-12-15 00:23:02,4.9,32.3119,49.6937
2021-12-15 01:17:14,4.8,37.5281,69.9415
2021-12-15 03:48:17,4.5,38.3014,22.1192
2021-12-15 03:55:12,4.0,27.6327,56.2227
2021-12-15 06:43:28,4.3,34.2646,26.4859
2021-12-15 11:21:09,5.0,32.3102,49.693
2021-12-16 17:07:13,4.4,38.4155,74.2465
2021-12-16 23:13:20,4.5,23.1346,93.8775
2021-12-17 04:51:47,4.5,34.3557,82.8305
2021-12-17 09:54:37,4.7,43.4707,88.8194
2021-12-17 12:28:33,4.1,40.5072,34.1769
2021-12-18 02:28:02,4.4,37.8054,20.9944
2021-12-18 02:39:44,4.1,37.2698,71.967
2021-12-18 03:29:25,4.0,28.5625,87.5592
2021-12-18 08:16:39,5.0,36.0912,23.2437
2021-12-18 08:42:43,4.7,40.13,70.0231
2021-12-18 13:34:47,4.5,45.6559,9.5873
2021-12-18 22:40:33,4.0,25.5047,60.8744
2021-12-19 02:54:27,5.4,38.9211,92.619
2021-12-19 10:23:45,4.1,34.5574,26.6257
2021-12-20 00:06:15,5.5,19.5613,101.3109
2021-12-20 01:52:52,4.0,38.3132,21.689
2021-12-20 11:13:40,4.1,36.3532,69.4107
2021-12-20 12:01:41,3.7,38.9863,71.2718
2021-12-20 23:35:32,4.4,36.0988,70.9302
2021-12-21 05:18:37,4.4,31.9167,101.2112
2021-12-21 08:04:14,4.5,27.6752,96.9853
2021-12-21 19:36:12,4.6,27.6775,56.114
2021-12-23 00:17:24,4.7,45.8435,96.5436
2021-12-23 04:54:26,4.8,35.1559,-3.896
2021-12-23 16:02:54,4.4,34.0215,70.4751
2021-12-24 00:33:44,4.3,37.3584,15.0589
2021-12-24 03:48:51,4.7,46.8132,93.0683
2021-12-24 04:17:13,4.3,39.7507,20.5982
2021-12-24 04:55:39,4.4,38.7153,20.7278
2021-12-24 05:26:40,4.0,38.7404,43.401
2021-12-24 10:00:00,4.4,36.646,70.9849
2021-12-24 10:58:31,4.4,26.2159,102.3207
2021-12-24 14:41:48,4.2,39.8302,22.1856
2021-12-24 15:47:30,4.2,18.4813,96.2729
2021-12-24 16:43:22,5.7,22.3699,101.6708
2021-12-24 17:02:29,4.7,22.3326,101.6843
2021-12-24 20:58:56,4.5,34.6134,73.1273
2021-12-24 21:59:34,4.2,22.5247,101.6206
2021-12-25 00:39:37,4.1,29.7481,51.1246
2021-12-25 02:59:55,4.1,47.3748,6.8239
2021-12-25 06:49:51,4.0,41.1578,50.3459
2021-12-25 09:39:01,4.7,30.314,67.4107
2021-12-25 15:19:42,4.3,36.5925,27.0733
2021-12-26 10:38:16,4.1,40.0385,83.0475
2021-12-26 18:15:11,5.1,35.1452,26.8939
2021-12-26 19:13:53,4.5,38.1488,23.2005
2021-12-26 21:59:02,5.6,35.1923,26.9659
2021-12-26 22:01:24,4.7,35.056,26.9226
2021-12-27 01:02:21,4.4,35.102,26.9943
2021-12-27 10:31:55,4.8,27.711,56.2104
2021-12-27 16:31:04,5.2,35.5592,74.8205
2021-12-27 16:37:24,4.8,35.6073,74.9802
2021-12-27 17:57:52,4.2,35.0774,25.1491
2021-12-27 21:52:46,4.4,36.6104,71.0497
2021-12-27 22:40:58,4.4,35.5564,74.8743
2021-12-27 23:13:18,4.7,22.9337,94.1653
2021-12-28 07:09:33,4.3,22.3622,101.701
2021-12-28 07:37:03,4.4,22.2112,101.7346
2021-12-28 15:31:47,4.1,36.419,70.7233
2021-12-28 16:16:30,4.2,36.3998,70.6265
2021-12-28 22:25:15,4.3,36.7381,6.8615
2021-12-29 00:57:46,3.2,40.6005,23.1077
2021-12-29 07:55:19,4.4,29.8879,69.8504
2021-12-29 08:08:09,5.7,34.8334,25.1386
2021-12-29 12:15:40,4.3,41.8724,48.6217
2021-12-29 19:47:08,5.0,34.713,25.1184
2021-12-29 22:08:19,4.5,29.9056,80.3449
2021-12-30 00:30:22,5.0,36.9982,94.6585
2021-12-30 02:06:38,4.3,35.0433,25.1384
2021-12-30 04:15:30,4.1,28.0725,56.6978
2021-12-30 15:24:43,4.1,35.5329,74.9167
2021-12-30 18:28:19,4.3,35.3652,-3.7794
2021-12-31 00:55:02,4.1,35.1863,23.6359
2021-12-31 10:56:48,4.6,36.6252,71.1823
2021-12-31 17:53:02,4.7,22.2399,101.7118
2022-01-01 00:54:32,4.1,37.4846,72.2407
2022-01-01 01:32:17,4.3,36.5922,21.4233
2022-01-01 05:17:56,4.2,38.7251,73.4827
2022-01-01 16:15:25,5.2,36.59,71.1783
2022-01-02 00:03:48,4.3,36.3199,-7.6651
2022-01-02 10:02:13,5.4,27.7998,100.7176
2022-01-02 11:59:59,4.2,36.5701,71.3585
2022-01-02 13:57:56,4.3,37.1136,20.9688
2022-01-03 03:28:04,4.5,33.9519,88.3531
2022-01-04 07:45:02,4.9,43.4249,82.2728
2022-01-04 20:15:52,4.3,33.0339,76.074
2022-01-04 20:35:41,4.4,44.154,82.1125
2022-01-05 04:09:37,4.3,34.4811,45.6028
2022-01-05 06:21:16,5.1,36.1445,31.2928
2022-01-05 12:52:52,4.7,27.8527,100.5876
2022-01-06 17:46:09,4.2,26.8706,89.2113
2022-01-06 21:29:13,4.4,27.8305,82.8074
2022-01-07 00:28:36,4.1,37.5127,72.2934
2022-01-07 20:08:42,4.4,28.487,104.8185
2022-01-07 20:45:30,6.6,37.8283,101.29
2022-01-07 20:55:20,5.2,37.811,101.1631
2022-01-07 21:09:06,5.1,37.7592,101.1086
2022-01-07 23:18:39,4.1,37.8014,101.5655
2022-01-07 23:45:24,4.2,37.8723,101.1333
2022-01-08 09:30:07,4.5,37.7706,101.3456
2022-01-08 15:08:07,4.5,34.3335,24.2913
2022-01-08 22:56:19,4.7,38.6317,73.7473
2022-01-10 00:43:47,5.5,40.8272,21.3919
2022-01-10 00:53:20,4.6,40.9153,21.4015
2022-01-10 01:18:08,4.2,37.8592,101.151
2022-01-10 01:21:04,4.0,40.9283,21.382
2022-01-10 02:38:26,4.3,40.8466,21.4066
2022-01-10 18:59:03,4.5,37.4051,20.3878
2022-01-10 20:46:44,4.2,28.2228,57.0811
2022-01-10 20:58:36,4.0,29.6652,51.1191
2022-01-10 21:07:36,4.2,29.7699,50.9831
2022-01-10 21:29:47,4.5,35.5272,44.9269
2022-01-10 23:11:16,4.6,35.4789,44.9228
2022-01-11 03:52:52,4.4,40.9196,21.4384
2022-01-11 04:07:48,6.6,35.2267,31.9435
2022-01-11 18:14:30,4.7,40.8528,21.4046
2022-01-11 20:44:09,4.5,40.8703,21.4565
2022-01-12 00:06:57,4.4,37.7753,101.243
2022-01-12 00:21:56,4.7,25.4644,62.4473
2022-01-12 08:26:44,4.9,36.474,70.5248
2022-01-12 09:17:33,4.6,23.1568,94.6845
2022-01-12 13:20:43,5.1,37.6825,101.4046
2022-01-12 15:16:19,4.9,37.7788,101.3498
2022-01-12 16:01:55,5.0,37.7163,101.4294
2022-01-12 19:18:02,4.3,37.8337,101.5694
2022-01-12 23:46:57,4.5,25.22,94.1077
2022-01-13 01:54:24,4.4,37.6769,25.983
2022-01-13 06:13:54,4.1,28.8094,87.6854
2022-01-13 15:03:34,4.1,37.4645,21.8802
2022-01-13 15:14:02,4.3,51.54,16.2356
2022-01-13 15:24:01,4.3,38.9682,69.9204
2022-01-13 16:32:46,4.5,34.6373,97.9393
2022-01-13 20:36:52,4.1,36.4719,70.2604
2022-01-13 22:03:30,4.1,25.0326,95.0765
2022-01-14 11:29:05,4.2,24.3313,94.6403
2022-01-14 19:13:03,5.3,36.5418,71.4945
2022-01-14 22:09:54,4.3,36.4859,70.5044
2022-01-15 00:37:56,4.3,42.0442,20.0645
2022-01-15 08:57:57,4.2,36.5064,70.9073
2022-01-15 14:19:44,4.6,27.1302,100.2948
2022-01-15 14:22:09,4.3,36.6171,71.4625
2022-01-15 15:25:22,4.4,29.1072,50.3238
2022-01-15 16:03:05,4.2,37.907,44.6724
2022-01-15 16:35:33,4.7,30.4586,57.3407
2022-01-16 05:49:21,4.8,29.194,50.3094
2022-01-16 06:25:07,4.4,39.2027,46.7036
2022-01-16 07:25:31,4.6,29.1548,50.2316
2022-01-16 13:50:58,4.2,23.8937,94.5597
2022-01-16 14:48:05,5.5,40.0413,24.361
2022-01-16 15:26:18,4.6,40.0849,24.3424
2022-01-16 16:36:57,4.0,40.1069,24.3926
2022-01-16 16:43:14,4.3,45.7065,26.587
2022-01-16 21:29:27,4.2,40.0425,24.34
2022-01-17 00:09:22,4.6,25.2468,93.8695
2022-01-17 01:16:17,4.2,36.261,28.8712
2022-01-17 01:32:01,4.4,40.1249,24.4732
2022-01-17 12:35:57,4.9,34.9362,63.6666
2022-01-17 14:40:06,5.3,34.9289,63.6208
2022-01-17 15:47:16,4.3,35.3274,25.1832
2022-01-17 18:04:45,5.0,44.7951,95.096
2022-01-18 01:28:14,4.1,35.0569,26.994
2022-01-18 01:59:23,5.1,29.2819,94.1513
2022-01-18 02:28:57,4.9,39.0484,35.9156
2022-01-18 03:30:14,4.3,33.5946,72.5708
2022-01-18 05:22:15,4.5,24.0361,93.5196
2022-01-18 16:45:15,4.6,26.7104,-14.3502
2022-01-19 01:46:21,4.4,36.133,71.1441
2022-01-19 03:19:44,4.4,31.8613,92.9243
2022-01-19 09:05:37,4.5,30.5469,50.5909
2022-01-19 09:23:57,4.2,36.6984,67.9575
2022-01-20 04:37:18,4.8,34.2067,51.786
2022-01-20 08:55:21,4.5,36.5511,70.925
2022-01-20 12:19:58,4.4,38.8121,16.0609
2022-01-21 13:12:31,5.4,23.0871,93.8172
2022-01-21 15:49:42,4.3,28.071,52.1299
2022-01-21 16:32:28,4.4,28.1076,52.1553
2022-01-21 19:07:27,4.3,43.2438,47.9292
2022-01-22 00:23:38,4.1,33.2225,75.9072
2022-01-22 05:32:56,4.5,39.5734,24.2602
2022-01-22 11:46:23,4.2,17.562,84.9267
2022-01-22 15:57:20,4.2,38.6898,20.411
2022-01-22 20:22:18,4.1,23.1302,94.2434
2022-01-22 22:31:42,4.6,39.5763,28.8232
2022-01-23 00:36:54,4.1,32.6069,35.494
2022-01-23 00:54:27,4.1,27.5807,55.689
2022-01-23 03:45:20,4.7,34.5687,26.3018
2022-01-23 05:21:19,5.6,38.4613,97.3425
2022-01-23 06:58:52,4.2,38.468,97.234
2022-01-23 07:30:52,4.0,38.117,46.2166
2022-01-23 13:28:07,3.7,32.6567,35.4637
2022-01-23 18:52:50,4.4,25.0405,96.1665
2022-01-24 04:20:50,5.0,36.0702,69.1575
2022-01-24 05:48:04,3.9,38.0281,46.3193
2022-01-24 10:11:38,4.2,33.2582,-4.2807
2022-01-24 22:38:59,4.0,29.9803,80.3548
2022-01-25 04:41:47,4.2,38.9638,69.7782
2022-01-25 05:32:33,4.0,33.7922,82.0597
2022-01-26 22:15:27,4.3,37.8607,101.0925
2022-01-27 17:44:08,3.9,42.5729,-9.361
2022-01-27 20:26:40,4.1,36.5388,70.9321
2022-01-27 21:32:53,4.4,42.058,81.2533
2022-01-28 06:57:47,4.9,35.0789,31.9346
2022-01-28 19:49:10,4.4,36.1005,70.4209
2022-01-29 08:18:39,4.3,28.398,104.9691
2022-01-29 09:40:34,4.1,35.6406,75.0156
2022-01-30 11:48:00,4.2,36.959,71.0291
2022-01-31 02:47:45,4.2,29.6987,50.3717
2022-01-31 03:49:57,4.7,39.1928,40.1586
2022-01-31 09:07:00,4.6,39.0635,40.0681
2022-01-31 12:30:36,4.5,37.9265,32.098
2022-01-31 17:37:17,4.4,57.0047,1.8146
2022-01-31 20:03:53,4.1,29.5941,68.9004
2022-02-01 01:01:27,4.6,31.9193,104.3384
2022-02-01 05:02:59,4.0,42.4715,1.3526
2022-02-01 12:01:18,4.3,29.3644,31.5521
2022-02-01 19:45:10,4.5,38.606,73.2912
2022-02-02 02:13:12,4.6,33.3086,95.0293
2022-02-02 05:49:21,4.8,29.6736,51.7369
2022-02-02 21:26:31,4.1,37.8674,101.4533
2022-02-03 00:03:48,5.3,35.0634,31.8203
