dt,temp
1901-02-01,13.884600000000004
1901-03-01,13.861885714285718
1901-04-01,13.841171428571432
1901-05-01,13.82744285714286
1901-06-01,13.826542857142858
1901-07-01,13.83827142857143
1901-08-01,13.860514285714288
1901-09-01,13.887185714285716
1901-10-01,13.910728571428573
1901-11-01,13.923928571428572
1901-12-01,13.924928571428573
1902-01-01,13.915442857142859
1902-02-01,13.899428571428572
1902-03-01,13.870714285714286
1902-04-01,13.84367142857143
1902-05-01,13.825071428571428
1902-06-01,13.819828571428571
1902-07-01,13.828757142857143
1902-08-01,13.845928571428573
1902-09-01,13.872385714285715
1902-10-01,13.892814285714286
1902-11-01,13.901714285714286
1902-12-01,13.899214285714285
1903-01-01,13.887828571428571
1903-02-01,13.864457142857143
1903-03-01,13.833214285714284
1903-04-01,13.804285714285712
1903-05-01,13.785885714285712
1903-06-01,13.779171428571425
1903-07-01,13.786885714285711
1903-08-01,13.803342857142853
1903-09-01,13.826942857142852
1903-10-01,13.847557142857138
1903-11-01,13.856342857142852
1903-12-01,13.856785714285708
1904-01-01,13.844428571428566
1904-02-01,13.81884285714285
1904-03-01,13.790728571428563
1904-04-01,13.762042857142848
1904-05-01,13.74479999999999
1904-06-01,13.74097142857142
1904-07-01,13.749828571428562
1904-08-01,13.771199999999991
1904-09-01,13.798228571428561
1904-10-01,13.822057142857133
1904-11-01,13.835371428571417
1904-12-01,13.83835714285713
1905-01-01,13.827828571428558
1905-02-01,13.800128571428557
1905-03-01,13.771614285714271
1905-04-01,13.747371428571414
1905-05-01,13.732657142857128
1905-06-01,13.728571428571415
1905-07-01,13.735871428571416
1905-08-01,13.754785714285703
1905-09-01,13.777614285714273
1905-10-01,13.80222857142856
1905-11-01,13.819942857142847
1905-12-01,13.816857142857133
1906-01-01,13.80002857142856
1906-02-01,13.775257142857134
1906-03-01,13.747485714285705
1906-04-01,13.72494285714285
1906-05-01,13.709014285714277
1906-06-01,13.706128571428563
1906-07-01,13.714185714285705
1906-08-01,13.731342857142849
1906-09-01,13.757471428571419
1906-10-01,13.78179999999999
1906-11-01,13.79457142857142
1906-12-01,13.794342857142848
1907-01-01,13.776957142857134
1907-02-01,13.74767142857142
1907-03-01,13.719042857142849
1907-04-01,13.693228571428564
1907-05-01,13.675199999999991
1907-06-01,13.669385714285706
1907-07-01,13.678242857142848
1907-08-01,13.698042857142848
1907-09-01,13.724385714285706
1907-10-01,13.74969999999999
1907-11-01,13.76029999999999
1907-12-01,13.755542857142848
1908-01-01,13.743299999999989
1908-02-01,13.72217142857142
1908-03-01,13.692142857142848
1908-04-01,13.666185714285705
1908-05-01,13.652042857142847
1908-06-01,13.650685714285705
1908-07-01,13.661614285714275
1908-08-01,13.682428571428561
1908-09-01,13.713114285714276
1908-10-01,13.738599999999991
1908-11-01,13.747128571428561
1908-12-01,13.742099999999988
1909-01-01,13.723542857142846
1909-02-01,13.701785714285705
1909-03-01,13.67329999999999
1909-04-01,13.64917142857142
1909-05-01,13.634157142857132
1909-06-01,13.633614285714275
1909-07-01,13.645928571428563
1909-08-01,13.670714285714277
1909-09-01,13.699785714285705
1909-10-01,13.725885714285704
1909-11-01,13.743842857142848
1909-12-01,13.747085714285705
1910-01-01,13.736828571428562
1910-02-01,13.715999999999992
1910-03-01,13.689099999999993
1910-04-01,13.66614285714285
1910-05-01,13.65451428571428
1910-06-01,13.654171428571422
1910-07-01,13.667714285714279
1910-08-01,13.690757142857136
1910-09-01,13.716714285714279
1910-10-01,13.740914285714279
1910-11-01,13.751128571428566
1910-12-01,13.750128571428567
1911-01-01,13.733014285714281
1911-02-01,13.707242857142854
1911-03-01,13.675657142857139
1911-04-01,13.64928571428571
1911-05-01,13.632542857142852
1911-06-01,13.627628571428566
1911-07-01,13.636528571428567
1911-08-01,13.656114285714281
1911-09-01,13.67971428571428
1911-10-01,13.70508571428571
1911-11-01,13.719828571428566
1911-12-01,13.721271428571423
1912-01-01,13.707928571428567
1912-02-01,13.683314285714282
1912-03-01,13.654185714285711
1912-04-01,13.631342857142853
1912-05-01,13.618242857142853
1912-06-01,13.617457142857138
1912-07-01,13.625771428571426
1912-08-01,13.641814285714283
1912-09-01,13.665999999999997
1912-10-01,13.684171428571425
1912-11-01,13.697471428571426
1912-12-01,13.699071428571424
1913-01-01,13.683642857142853
1913-02-01,13.659699999999996
1913-03-01,13.633785714285711
1913-04-01,13.611685714285711
1913-05-01,13.597499999999997
1913-06-01,13.595142857142854
1913-07-01,13.605842857142854
1913-08-01,13.626028571428568
1913-09-01,13.655914285714282
1913-10-01,13.682614285714283
1913-11-01,13.69868571428571
1913-12-01,13.703414285714283
1914-01-01,13.700128571428568
1914-02-01,13.681799999999997
1914-03-01,13.654399999999997
1914-04-01,13.630514285714284
1914-05-01,13.618371428571427
1914-06-01,13.620342857142855
1914-07-01,13.632199999999997
1914-08-01,13.657899999999996
1914-09-01,13.691614285714282
1914-10-01,13.724571428571426
1914-11-01,13.747499999999997
1914-12-01,13.754885714285711
1915-01-01,13.747814285714282
1915-02-01,13.732071428571425
1915-03-01,13.712114285714284
1915-04-01,13.69625714285714
1915-05-01,13.689499999999997
1915-06-01,13.690099999999997
1915-07-01,13.70488571428571
1915-08-01,13.731471428571425
1915-09-01,13.762371428571425
1915-10-01,13.790399999999996
1915-11-01,13.808571428571424
1915-12-01,13.812342857142852
1916-01-01,13.805414285714281
1916-02-01,13.787299999999995
1916-03-01,13.761442857142853
1916-04-01,13.73855714285714
1916-05-01,13.725514285714283
1916-06-01,13.724185714285712
1916-07-01,13.736085714285714
1916-08-01,13.758357142857141
1916-09-01,13.789585714285714
1916-10-01,13.819671428571429
1916-11-01,13.836085714285714
1916-12-01,13.834528571428573
1917-01-01,13.8219
1917-02-01,13.797414285714286
1917-03-01,13.768157142857142
1917-04-01,13.74382857142857
1917-05-01,13.728042857142857
1917-06-01,13.725985714285713
1917-07-01,13.739600000000001
1917-08-01,13.760457142857142
1917-09-01,13.787614285714284
1917-10-01,13.809399999999998
1917-11-01,13.820242857142857
1917-12-01,13.813814285714283
1918-01-01,13.800542857142856
1918-02-01,13.773685714285714
1918-03-01,13.744171428571429
1918-04-01,13.715842857142858
1918-05-01,13.701985714285714
1918-06-01,13.703199999999999
1918-07-01,13.718271428571427
1918-08-01,13.743471428571427
1918-09-01,13.775285714285712
1918-10-01,13.806985714285712
1918-11-01,13.826099999999999
1918-12-01,13.829742857142856
1919-01-01,13.82125714285714
1919-02-01,13.801171428571427
1919-03-01,13.776099999999998
1919-04-01,13.757257142857142
1919-05-01,13.74552857142857
1919-06-01,13.744099999999998
1919-07-01,13.756171428571427
1919-08-01,13.778871428571426
1919-09-01,13.806042857142856
1919-10-01,13.82712857142857
1919-11-01,13.833485714285711
1919-12-01,13.831785714285711
1920-01-01,13.822099999999997
1920-02-01,13.799971428571425
1920-03-01,13.774642857142855
1920-04-01,13.751299999999997
1920-05-01,13.737728571428569
1920-06-01,13.735357142857142
1920-07-01,13.746199999999998
1920-08-01,13.764771428571429
1920-09-01,13.792242857142858
1920-10-01,13.815642857142857
1920-11-01,13.829357142857143
1920-12-01,13.824971428571429
1921-01-01,13.811700000000002
1921-02-01,13.785728571428573
1921-03-01,13.754300000000002
1921-04-01,13.728885714285717
1921-05-01,13.712957142857144
1921-06-01,13.710800000000003
1921-07-01,13.722500000000002
1921-08-01,13.74434285714286
1921-09-01,13.771728571428573
1921-10-01,13.800014285714289
1921-11-01,13.815357142857145
1921-12-01,13.81694285714286
1922-01-01,13.804900000000004
1922-02-01,13.782071428571433
1922-03-01,13.757928571428574
1922-04-01,13.737585714285718
1922-05-01,13.723114285714288
1922-06-01,13.722757142857146
1922-07-01,13.736114285714288
1922-08-01,13.758300000000002
1922-09-01,13.788685714285716
1922-10-01,13.8204
1922-11-01,13.84082857142857
1922-12-01,13.848842857142857
1923-01-01,13.842657142857142
1923-02-01,13.8226
1923-03-01,13.79872857142857
1923-04-01,13.777657142857143
1923-05-01,13.763385714285713
1923-06-01,13.763114285714284
1923-07-01,13.77392857142857
1923-08-01,13.798299999999998
1923-09-01,13.82812857142857
1923-10-01,13.863185714285713
1923-11-01,13.885771428571427
1923-12-01,13.894114285714286
1924-01-01,13.884614285714283
1924-02-01,13.866714285714284
1924-03-01,13.845799999999997
1924-04-01,13.823385714285712
1924-05-01,13.81202857142857
1924-06-01,13.812757142857143
1924-07-01,13.823057142857142
1924-08-01,13.840914285714284
1924-09-01,13.867042857142856
1924-10-01,13.891771428571426
1924-11-01,13.90612857142857
1924-12-01,13.905042857142854
1925-01-01,13.891157142857141
1925-02-01,13.864357142857141
1925-03-01,13.837057142857141
1925-04-01,13.814242857142855
1925-05-01,13.802114285714284
1925-06-01,13.800614285714286
1925-07-01,13.81242857142857
1925-08-01,13.835942857142857
1925-09-01,13.868885714285714
1925-10-01,13.89777142857143
1925-11-01,13.914414285714287
1925-12-01,13.922328571428574
1926-01-01,13.91517142857143
1926-02-01,13.895785714285717
1926-03-01,13.874114285714287
1926-04-01,13.85254285714286
1926-05-01,13.839142857142859
1926-06-01,13.838114285714287
1926-07-01,13.848728571428571
1926-08-01,13.870942857142857
1926-09-01,13.901471428571428
1926-10-01,13.933814285714286
1926-11-01,13.949242857142856
1926-12-01,13.949699999999998
1927-01-01,13.938699999999999
1927-02-01,13.91852857142857
1927-03-01,13.890614285714285
1927-04-01,13.86512857142857
1927-05-01,13.850371428571428
1927-06-01,13.849042857142857
1927-07-01,13.859385714285715
1927-08-01,13.879357142857142
1927-09-01,13.907514285714285
1927-10-01,13.93522857142857
1927-11-01,13.952814285714284
1927-12-01,13.95562857142857
1928-01-01,13.947314285714285
1928-02-01,13.926957142857141
1928-03-01,13.90215714285714
1928-04-01,13.87915714285714
1928-05-01,13.86382857142857
1928-06-01,13.861971428571426
1928-07-01,13.875271428571427
1928-08-01,13.898771428571427
1928-09-01,13.926557142857142
1928-10-01,13.951999999999998
1928-11-01,13.96865714285714
1928-12-01,13.973014285714282
1929-01-01,13.960614285714284
1929-02-01,13.935371428571425
1929-03-01,13.90695714285714
1929-04-01,13.880771428571425
1929-05-01,13.865642857142854
1929-06-01,13.862514285714282
1929-07-01,13.87205714285714
1929-08-01,13.890199999999997
1929-09-01,13.913742857142854
1929-10-01,13.93678571428571
1929-11-01,13.952928571428567
1929-12-01,13.950085714285711
1930-01-01,13.935899999999997
1930-02-01,13.913914285714283
1930-03-01,13.887671428571426
1930-04-01,13.864142857142854
1930-05-01,13.850414285714283
1930-06-01,13.84978571428571
